Player,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Tm,Home,Win,season,date
Markel Brown,1,4,0.25,0,0,0.0,0,0,0.0,0,3,3,2,1,0,0,1,2,-6.0,BRK,0,0,2016,20160109
Donald Sloan,5,8,0.625,2,3,0.667,3,4,0.75,0,2,2,10,0,0,3,1,15,5.0,BRK,0,0,2016,20160109
Bojan Bogdanović,0,5,0.0,0,1,0.0,0,0,0.0,0,2,2,3,0,0,1,2,0,-18.0,BRK,0,0,2016,20160109
Wayne Ellington,1,7,0.143,1,2,0.5,0,1,0.0,0,1,1,1,1,0,0,2,3,-5.0,BRK,0,0,2016,20160109
Willie Reed,3,5,0.6,0,0,0.0,0,0,0.0,0,5,5,0,2,0,0,2,6,-11.0,BRK,0,0,2016,20160109
Thomas Robinson,4,6,0.667,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,1,8,-9.0,BRK,0,0,2016,20160109
Andrea Bargnani,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-2.0,BRK,0,0,2016,20160109
Sergey Karasev,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2.0,BRK,0,0,2016,20160109
Stanley Johnson,4,13,.308,0,5,.000,0,0,0,0,4,4,1,2,1,1,0,8,+9,DET,1,1,2016,20160109
Kentavious Caldwell-Pope,2,8,.250,0,4,.000,1,1,1.000,2,1,3,4,3,0,3,0,5,+3,DET,1,1,2016,20160109
Andre Drummond,11,15,.733,0,0,0,1,3,.333,2,9,11,0,3,2,1,3,23,+7,DET,1,1,2016,20160109
Reggie Jackson,10,17,.588,3,4,.750,0,0,0,0,3,3,8,0,0,2,3,23,+9,DET,1,1,2016,20160109
Ersan İlyasova,8,18,.444,2,5,.400,1,3,.333,5,8,13,1,1,1,1,2,19,+4,DET,1,1,2016,20160109
Darrun Hilliard,3,5,.600,1,2,.500,1,1,1.000,0,4,4,1,0,0,1,2,8,+16,DET,1,1,2016,20160109
Anthony Tolliver,3,6,.500,2,5,.400,2,3,.667,0,3,3,2,1,1,0,0,10,+10,DET,1,1,2016,20160109
Brandon Jennings,0,3,.000,0,2,.000,0,0,0,0,1,1,5,0,0,0,1,0,+5,DET,1,1,2016,20160109
Aron Baynes,2,7,.286,0,0,0,3,3,1.000,2,3,5,1,0,0,0,1,7,+7,DET,1,1,2016,20160109
Goran Dragić,3,10,.300,1,2,.500,0,0,0,0,4,4,7,0,0,1,2,7,+2,MIA,0,1,2016,20160203
Luol Deng,4,9,.444,1,2,.500,6,7,.857,2,3,5,1,0,1,1,2,15,0,MIA,0,1,2016,20160203
Chris Bosh,10,23,.435,0,6,.000,0,1,.000,1,3,4,1,0,0,1,3,20,-10,MIA,0,1,2016,20160203
Dwyane Wade,6,19,.316,0,1,.000,6,8,.750,4,4,8,4,1,0,1,0,18,-4,MIA,0,1,2016,20160203
Amar'e Stoudemire,2,4,.500,0,0,0,2,2,1.000,1,4,5,1,0,4,0,2,6,+1,MIA,0,1,2016,20160203
Justise Winslow,2,6,.333,0,1,.000,0,0,0,0,6,6,0,1,1,0,3,4,+6,MIA,0,1,2016,20160203
Gerald Green,0,2,.000,0,1,.000,3,5,.600,0,7,7,1,0,0,0,2,3,+7,MIA,0,1,2016,20160203
Hassan Whiteside,5,5,1.000,0,0,0,0,0,0,3,6,9,1,1,5,1,5,10,+7,MIA,0,1,2016,20160203
Beno Udrih,4,7,.571,0,1,.000,0,0,0,0,3,3,2,0,0,2,1,8,+2,MIA,0,1,2016,20160203
Josh McRoberts,1,3,.333,0,1,.000,0,0,0,0,3,3,0,0,0,0,0,2,+4,MIA,0,1,2016,20160203
Zaza Pachulia,4,7,.571,0,0,0,2,5,.400,4,11,15,4,1,0,1,1,10,+6,DAL,1,0,2016,20160203
Wesley Matthews,4,10,.400,1,5,.200,0,0,0,1,2,3,2,2,0,0,2,9,-6,DAL,1,0,2016,20160203
Dirk Nowitzki,10,21,.476,2,2,1.000,6,7,.857,0,4,4,1,0,3,0,2,28,+10,DAL,1,0,2016,20160203
J.J. Barea,4,12,.333,3,6,.500,0,0,0,0,3,3,4,0,0,1,0,11,+6,DAL,1,0,2016,20160203
Chandler Parsons,4,13,.308,1,3,.333,3,3,1.000,0,7,7,3,0,0,1,4,12,-17,DAL,1,0,2016,20160203
Raymond Felton,4,12,.333,0,2,.000,3,4,.750,0,2,2,4,0,0,0,3,11,-3,DAL,1,0,2016,20160203
Justin Anderson,2,7,.286,1,2,.500,0,0,0,0,7,7,0,1,2,0,3,5,-3,DAL,1,0,2016,20160203
JaVale McGee,2,5,.400,0,0,0,0,0,0,3,2,5,0,0,0,1,1,4,-8,DAL,1,0,2016,20160203
J.R. Smith,4,14,.286,2,8,.250,0,0,0,2,7,9,2,1,2,3,3,10,0,CLE,0,0,2016,20151114
LeBron James,13,27,.481,5,11,.455,6,12,.500,4,8,12,5,1,3,7,3,37,-2,CLE,0,0,2016,20151114
Kevin Love,8,18,.444,4,9,.444,4,6,.667,2,12,14,2,1,0,2,2,24,-5,CLE,0,0,2016,20151114
Mo Williams,2,8,.250,0,3,.000,0,0,0,2,3,5,4,0,0,3,3,4,-1,CLE,0,0,2016,20151114
Timofey Mozgov,1,5,.200,0,0,0,6,6,1.000,2,2,4,0,0,3,0,3,8,-3,CLE,0,0,2016,20151114
Richard Jefferson,5,10,.500,3,6,.500,1,3,.333,1,2,3,0,1,0,1,4,14,-1,CLE,0,0,2016,20151114
Matthew Dellavedova,0,3,.000,0,1,.000,0,0,0,0,2,2,7,2,0,4,2,0,-2,CLE,0,0,2016,20151114
Tristan Thompson,3,4,.750,0,0,0,0,0,0,0,4,4,0,0,0,0,3,6,-7,CLE,0,0,2016,20151114
Anderson Varejão,1,2,.500,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,+6,CLE,0,0,2016,20151114
James Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,CLE,0,0,2016,20151114
Jared Cunningham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+3,CLE,0,0,2016,20151114
Giannis Antetokounmpo,6,18,.333,0,2,.000,4,5,.800,4,7,11,1,0,3,2,6,16,+1,MIL,1,1,2016,20151114
Greg Monroe,8,17,.471,0,0,0,0,0,0,6,11,17,3,0,1,2,3,16,+8,MIL,1,1,2016,20151114
Khris Middleton,4,13,.308,1,2,.500,2,2,1.000,0,4,4,1,3,0,1,4,11,+6,MIL,1,1,2016,20151114
Michael Carter-Williams,6,12,.500,0,0,0,5,6,.833,1,4,5,4,2,2,3,1,17,+4,MIL,1,1,2016,20151114
Jabari Parker,5,10,.500,0,0,0,2,2,1.000,0,3,3,1,0,0,1,2,12,-1,MIL,1,1,2016,20151114
Jerryd Bayless,7,16,.438,3,7,.429,0,0,0,0,2,2,5,0,0,1,3,17,+1,MIL,1,1,2016,20151114
Greivis Vásquez,4,8,.500,2,5,.400,3,5,.600,0,3,3,4,0,0,1,2,13,+4,MIL,1,1,2016,20151114
John Henson,3,5,.600,0,0,0,0,2,.000,4,2,6,1,1,3,1,3,6,-8,MIL,1,1,2016,20151114
Johnny O'Bryant,0,2,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,+1,MIL,1,1,2016,20151114
Miles Plumlee,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,MIL,1,1,2016,20151114
Kyle Lowry,4,16,0.25,2,8,0.25,5,6,0.833,1,5,6,8,1,0,2,2,15,-16.0,TOR,0,0,2016,20151108
DeMar DeRozan,5,14,0.357,0,3,0.0,6,6,1.0,0,1,1,3,0,0,6,3,16,-8.0,TOR,0,0,2016,20151108
Jonas Valančiūnas,8,12,0.667,0,0,0.0,1,2,0.5,1,4,5,0,1,0,0,1,17,-7.0,TOR,0,0,2016,20151108
James Johnson,3,5,0.6,0,0,0.0,1,4,0.25,1,6,7,2,1,0,2,3,7,-4.0,TOR,0,0,2016,20151108
Luis Scola,3,5,0.6,1,2,0.5,0,0,0.0,0,4,4,1,0,1,1,3,7,-3.0,TOR,0,0,2016,20151108
Cory Joseph,2,3,0.667,0,0,0.0,0,0,0.0,0,4,4,1,0,2,1,2,4,-15.0,TOR,0,0,2016,20151108
Terrence Ross,0,4,0.0,0,3,0.0,0,0,0.0,0,2,2,0,1,1,1,3,0,-15.0,TOR,0,0,2016,20151108
Patrick Patterson,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,2,1,0,1,1,2,-7.0,TOR,0,0,2016,20151108
Bismack Biyombo,1,2,0.5,0,0,0.0,3,3,1.0,3,4,7,0,2,1,2,2,5,-14.0,TOR,0,0,2016,20151108
Anthony Bennett,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-8.0,TOR,0,0,2016,20151108
Norman Powell,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0,TOR,0,0,2016,20151108
Lucas Nogueira,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,1,0,0,0,3,0.0,TOR,0,0,2016,20151108
Delon Wright,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3.0,TOR,0,0,2016,20151108
Chris Bosh,8,14,.571,4,7,.571,3,5,.600,1,7,8,1,1,0,0,3,23,+15,MIA,1,1,2016,20151108
Luol Deng,2,7,.286,1,3,.333,1,2,.500,1,4,5,1,1,0,0,2,6,+2,MIA,1,1,2016,20151108
Goran Dragić,1,5,.200,0,3,.000,0,0,0,0,2,2,3,0,0,2,1,2,+4,MIA,1,1,2016,20151108
Dwyane Wade,4,13,.308,1,1,1.000,3,4,.750,1,2,3,2,0,1,1,1,12,+3,MIA,1,1,2016,20151108
Hassan Whiteside,8,15,.533,0,0,0,4,5,.800,6,5,11,0,1,6,0,2,20,+2,MIA,1,1,2016,20151108
Justise Winslow,3,8,.375,0,1,.000,3,4,.750,1,4,5,1,1,0,2,2,9,+20,MIA,1,1,2016,20151108
Mario Chalmers,3,8,.375,0,1,.000,3,3,1.000,0,7,7,6,1,1,3,3,9,+18,MIA,1,1,2016,20151108
Tyler Johnson,4,5,.800,2,2,1.000,0,0,0,0,3,3,1,0,0,1,4,10,+14,MIA,1,1,2016,20151108
Josh McRoberts,2,7,.286,0,2,.000,1,2,.500,3,0,3,3,3,0,1,1,5,+19,MIA,1,1,2016,20151108
James Ennis III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MIA,1,1,2016,20151108
Udonis Haslem,0,1,.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,+3,MIA,1,1,2016,20151108
Anthony Davis,13,22,.591,0,0,0,5,6,.833,4,10,14,0,1,1,4,2,31,+7,NOP,0,1,2016,20160102
Norris Cole,7,16,.438,0,2,.000,2,2,1.000,1,11,12,4,4,0,5,4,16,+7,NOP,0,1,2016,20160102
Eric Gordon,6,14,.429,2,5,.400,2,2,1.000,0,3,3,1,0,0,1,2,16,+15,NOP,0,1,2016,20160102
Alonzo Gee,2,3,.667,0,0,0,1,2,.500,0,8,8,2,0,0,0,3,5,+4,NOP,0,1,2016,20160102
Ömer Aşık,0,0,0,0,0,0,1,2,.500,2,1,3,1,0,0,4,3,1,+8,NOP,0,1,2016,20160102
Jrue Holiday,8,14,.571,2,6,.333,2,4,.500,0,3,3,5,2,1,3,1,20,+1,NOP,0,1,2016,20160102
Ryan Anderson,4,12,.333,2,6,.333,6,6,1.000,2,6,8,1,1,0,1,1,16,+1,NOP,0,1,2016,20160102
Toney Douglas,0,2,.000,0,1,.000,0,0,0,0,1,1,4,0,0,0,2,0,-4,NOP,0,1,2016,20160102
Kendrick Perkins,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,-4,NOP,0,1,2016,20160102
Wesley Matthews,7,13,.538,4,10,.400,0,0,0,0,1,1,0,1,0,0,3,18,+2,DAL,1,0,2016,20160102
Zaza Pachulia,6,11,.545,0,0,0,2,2,1.000,2,7,9,2,4,1,4,2,14,-11,DAL,1,0,2016,20160102
Chandler Parsons,2,6,.333,1,2,.500,1,2,.500,0,1,1,3,2,0,1,3,6,-4,DAL,1,0,2016,20160102
Dirk Nowitzki,8,21,.381,2,5,.400,6,8,.750,0,4,4,3,0,0,0,1,24,-7,DAL,1,0,2016,20160102
J.J. Barea,3,10,.300,1,3,.333,3,3,1.000,0,7,7,5,2,0,1,1,10,+4,DAL,1,0,2016,20160102
Raymond Felton,5,7,.714,1,2,.500,2,2,1.000,0,3,3,3,1,0,3,1,13,-12,DAL,1,0,2016,20160102
Deron Williams,4,8,.500,1,2,.500,2,2,1.000,0,1,1,3,0,0,4,0,11,-11,DAL,1,0,2016,20160102
JaVale McGee,0,2,.000,0,0,0,0,0,0,1,4,5,0,0,1,0,4,0,+6,DAL,1,0,2016,20160102
Dwight Powell,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,-2,DAL,1,0,2016,20160102
Charlie Villanueva,0,4,.000,0,2,.000,0,0,0,0,1,1,1,0,0,0,1,0,0,DAL,1,0,2016,20160102
Khris Middleton,8,20,.400,2,4,.500,4,4,1.000,0,7,7,7,2,0,0,1,22,+20,MIL,0,1,2016,20160119
Jabari Parker,4,7,.571,0,0,0,1,2,.500,0,2,2,3,1,0,2,1,9,+16,MIL,0,1,2016,20160119
Giannis Antetokounmpo,5,10,.500,0,0,0,4,4,1.000,2,4,6,4,0,1,5,2,14,+18,MIL,0,1,2016,20160119
Greg Monroe,6,13,.462,0,0,0,3,3,1.000,1,9,10,1,0,1,2,1,15,+1,MIL,0,1,2016,20160119
Michael Carter-Williams,3,5,.600,0,0,0,1,2,.500,1,2,3,0,2,0,1,1,7,+20,MIL,0,1,2016,20160119
Jerryd Bayless,4,7,.571,3,6,.500,0,0,0,1,2,3,3,1,0,3,3,11,-2,MIL,0,1,2016,20160119
Johnny O'Bryant,2,2,1.000,0,0,0,0,0,0,1,5,6,1,0,0,2,1,4,-11,MIL,0,1,2016,20160119
John Henson,4,5,.800,0,0,0,1,1,1.000,1,0,1,0,0,2,2,4,9,+14,MIL,0,1,2016,20160119
Rashad Vaughn,0,2,.000,0,1,.000,0,0,0,0,1,1,0,0,0,0,2,0,-8,MIL,0,1,2016,20160119
Miles Plumlee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,MIL,0,1,2016,20160119
Tyler Ennis,0,2,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-3,MIL,0,1,2016,20160119
Chris Copeland,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,-2,MIL,0,1,2016,20160119
Hassan Whiteside,8,9,.889,0,0,0,7,11,.636,7,11,18,1,0,2,1,1,23,-10,MIA,1,0,2016,20160119
Chris Bosh,7,15,.467,2,2,1.000,7,7,1.000,2,3,5,2,1,0,3,3,23,-8,MIA,1,0,2016,20160119
Luol Deng,4,10,.400,1,2,.500,2,2,1.000,1,3,4,2,0,0,1,1,11,-18,MIA,1,0,2016,20160119
Tyler Johnson,0,6,.000,0,4,.000,3,4,.750,0,4,4,1,2,0,3,3,3,-12,MIA,1,0,2016,20160119
Dwyane Wade,1,6,.167,0,1,.000,0,0,0,1,1,2,4,0,0,5,1,2,-21,MIA,1,0,2016,20160119
Josh Richardson,1,8,.125,0,5,.000,1,2,.500,1,1,2,1,3,0,0,3,3,+7,MIA,1,0,2016,20160119
Justise Winslow,1,5,.200,0,3,.000,0,0,0,0,3,3,1,0,0,0,0,2,-1,MIA,1,0,2016,20160119
Gerald Green,2,10,.200,2,5,.400,0,0,0,0,0,0,1,0,0,1,0,6,+1,MIA,1,0,2016,20160119
Amar'e Stoudemire,3,5,.600,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,+2,MIA,1,0,2016,20160119
Kawhi Leonard,9,23,.391,1,7,.143,4,6,.667,3,3,6,2,0,1,1,3,23,-3,SAS,0,0,2016,20160307
LaMarcus Aldridge,9,20,.450,0,0,0,5,5,1.000,2,10,12,0,1,2,0,4,23,+1,SAS,0,0,2016,20160307
Danny Green,2,8,.250,0,5,.000,0,0,0,1,2,3,0,1,0,0,1,4,-1,SAS,0,0,2016,20160307
Tim Duncan,3,9,.333,0,0,0,3,3,1.000,6,8,14,4,1,2,3,3,9,-3,SAS,0,0,2016,20160307
Tony Parker,2,8,.250,0,0,0,2,2,1.000,0,1,1,5,0,0,2,0,6,-9,SAS,0,0,2016,20160307
Patty Mills,6,13,.462,3,10,.300,2,2,1.000,2,2,4,2,0,0,0,1,17,-5,SAS,0,0,2016,20160307
Manu Ginóbili,1,8,.125,0,4,.000,0,0,0,1,0,1,1,0,0,2,3,2,-3,SAS,0,0,2016,20160307
David West,2,3,.667,0,0,0,0,0,0,1,3,4,0,1,1,0,1,4,-7,SAS,0,0,2016,20160307
Boris Diaw,0,2,.000,0,2,.000,0,0,0,1,1,2,1,0,0,0,2,0,-7,SAS,0,0,2016,20160307
Kyle Anderson,0,2,.000,0,0,0,3,4,.750,1,4,5,0,1,0,0,1,3,-5,SAS,0,0,2016,20160307
Monta Ellis,8,13,.615,2,4,.500,8,8,1.000,0,1,1,3,1,2,3,3,26,+5,IND,1,1,2016,20160307
Paul George,7,20,.350,2,5,.400,7,7,1.000,1,4,5,2,1,1,1,2,23,+6,IND,1,1,2016,20160307
Myles Turner,3,11,.273,0,1,.000,3,4,.750,1,9,10,1,0,2,1,3,9,+16,IND,1,1,2016,20160307
George Hill,2,7,.286,1,3,.333,0,0,0,1,9,10,5,0,0,1,1,5,+5,IND,1,1,2016,20160307
Ian Mahinmi,4,8,.500,0,0,0,3,4,.750,3,6,9,2,2,2,3,4,11,0,IND,1,1,2016,20160307
Jordan Hill,4,9,.444,0,0,0,0,0,0,2,6,8,1,0,0,0,3,8,0,IND,1,1,2016,20160307
Rodney Stuckey,3,7,.429,1,1,1.000,5,5,1.000,0,2,2,3,1,0,0,1,12,+5,IND,1,1,2016,20160307
Solomon Hill,1,2,.500,1,2,.500,2,2,1.000,0,2,2,0,0,0,0,1,5,+2,IND,1,1,2016,20160307
Ty Lawson,0,1,.000,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,+1,IND,1,1,2016,20160307
Seth Curry,3,18,.167,3,12,.250,1,1,1.000,1,5,6,5,0,0,5,1,10,-37,SAC,0,0,2016,20160413
Ben McLemore,10,20,.500,4,9,.444,0,0,0,2,3,5,3,2,0,3,2,24,-35,SAC,0,0,2016,20160413
James Anderson,5,12,.417,1,5,.200,2,6,.333,1,3,4,5,3,0,6,3,13,-18,SAC,0,0,2016,20160413
Kosta Koufos,6,13,.462,0,0,0,0,0,0,4,7,11,1,1,2,0,3,12,-16,SAC,0,0,2016,20160413
Willie Cauley-Stein,3,10,.300,0,0,0,0,0,0,3,5,8,3,2,1,2,5,6,-37,SAC,0,0,2016,20160413
Quincy Acy,3,12,.250,1,6,.167,3,6,.500,0,8,8,2,2,1,1,0,10,-16,SAC,0,0,2016,20160413
Duje Dukan,2,10,.200,2,5,.400,0,0,0,2,2,4,1,1,0,0,2,6,-8,SAC,0,0,2016,20160413
Eric Moreland,0,1,.000,0,0,0,0,0,0,2,1,3,1,0,0,0,1,0,-8,SAC,0,0,2016,20160413
Patrick Beverley,4,7,0.571,1,4,0.25,0,0,0.0,1,3,4,12,6,0,1,3,9,25.0,HOU,1,1,2016,20160413
James Harden,13,27,0.481,5,10,0.5,7,8,0.875,2,2,4,4,0,0,1,3,38,21.0,HOU,1,1,2016,20160413
Dwight Howard,7,9,0.778,0,1,0.0,0,0,0.0,2,8,10,0,0,1,0,1,14,10.0,HOU,1,1,2016,20160413
Trevor Ariza,2,9,0.222,0,5,0.0,0,0,0.0,2,2,4,2,0,0,3,0,4,8.0,HOU,1,1,2016,20160413
Donatas Motiejūnas,1,4,0.25,0,1,0.0,1,2,0.5,1,3,4,2,0,1,2,0,3,9.0,HOU,1,1,2016,20160413
Clint Capela,3,5,0.6,0,0,0.0,0,3,0.0,5,12,17,1,0,3,1,2,6,25.0,HOU,1,1,2016,20160413
Corey Brewer,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,2,2,21.0,HOU,1,1,2016,20160413
Michael Beasley,4,8,0.5,0,0,0.0,2,2,1.0,0,5,5,2,1,1,1,0,10,13.0,HOU,1,1,2016,20160413
Josh Smith,2,4,0.5,0,2,0.0,0,0,0.0,0,0,0,5,3,0,1,3,4,13.0,HOU,1,1,2016,20160413
Jason Terry,3,8,0.375,3,7,0.429,0,0,0.0,0,2,2,3,0,0,0,0,9,17.0,HOU,1,1,2016,20160413
K.J. McDaniels,4,4,1.0,1,1,1.0,2,4,0.5,1,3,4,0,0,0,0,0,11,7.0,HOU,1,1,2016,20160413
Montrezl Harrell,2,5,0.4,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,4,3.0,HOU,1,1,2016,20160413
Andrew Goudelock,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,1,1,0,2,0,2,3.0,HOU,1,1,2016,20160413
Khris Middleton,6,15,.400,3,7,.429,6,6,1.000,0,5,5,3,0,0,1,3,21,-1,MIL,0,0,2016,20151204
O.J. Mayo,5,13,.385,0,4,.000,3,3,1.000,0,5,5,4,1,0,2,6,13,-11,MIL,0,0,2016,20151204
Giannis Antetokounmpo,5,11,.455,0,0,0,2,2,1.000,1,8,9,2,0,1,4,5,12,-10,MIL,0,0,2016,20151204
Greg Monroe,7,15,.467,0,0,0,0,0,0,2,11,13,1,2,2,1,2,14,-1,MIL,0,0,2016,20151204
Jerryd Bayless,4,9,.444,1,5,.200,0,1,.000,0,3,3,5,0,0,0,1,9,-12,MIL,0,0,2016,20151204
Michael Carter-Williams,3,8,.375,0,2,.000,0,0,0,0,7,7,5,0,0,3,4,6,-1,MIL,0,0,2016,20151204
Jabari Parker,4,8,.500,0,0,0,2,2,1.000,3,2,5,0,0,0,0,5,10,+2,MIL,0,0,2016,20151204
John Henson,4,5,.800,0,0,0,0,0,0,3,0,3,0,1,3,2,3,8,-4,MIL,0,0,2016,20151204
Rashad Vaughn,0,2,.000,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,+2,MIL,0,0,2016,20151204
Johnny O'Bryant,1,1,1.000,0,0,0,0,0,0,0,1,1,1,1,0,1,1,2,+1,MIL,0,0,2016,20151204
Marcus Morris,7,14,.500,1,2,.500,8,9,.889,2,2,4,3,1,0,2,1,23,+13,DET,1,1,2016,20151204
Andre Drummond,7,18,.389,0,0,0,3,10,.300,4,19,23,1,3,2,2,2,17,-2,DET,1,1,2016,20151204
Kentavious Caldwell-Pope,1,6,.167,0,3,.000,6,6,1.000,0,2,2,3,0,0,2,2,8,+3,DET,1,1,2016,20151204
Reggie Jackson,8,14,.571,1,4,.250,6,7,.857,0,1,1,5,1,0,2,1,23,0,DET,1,1,2016,20151204
Ersan İlyasova,4,10,.400,1,5,.200,4,5,.800,1,7,8,0,0,0,0,1,13,+10,DET,1,1,2016,20151204
Stanley Johnson,4,10,.400,2,4,.500,0,0,0,0,1,1,1,1,0,0,2,10,-2,DET,1,1,2016,20151204
Anthony Tolliver,3,5,.600,2,3,.667,0,2,.000,1,4,5,1,1,2,0,0,8,-3,DET,1,1,2016,20151204
Steve Blake,0,3,.000,0,2,.000,0,0,0,0,1,1,3,1,0,1,1,0,+7,DET,1,1,2016,20151204
Aron Baynes,0,2,.000,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,+9,DET,1,1,2016,20151204
George Hill,6,10,.600,5,7,.714,2,3,.667,0,3,3,2,2,1,2,5,19,-1,IND,0,0,2016,20151028
Paul George,4,17,.235,0,4,.000,9,10,.900,3,9,12,8,3,0,3,3,17,-4,IND,0,0,2016,20151028
C.J. Miles,6,14,.429,4,8,.500,2,2,1.000,1,0,1,1,3,0,3,3,18,-6,IND,0,0,2016,20151028
Monta Ellis,3,11,.273,0,1,.000,3,4,.750,0,0,0,6,2,0,2,4,9,-5,IND,0,0,2016,20151028
Ian Mahinmi,5,8,.625,0,0,0,0,0,0,3,5,8,3,2,2,1,6,10,-5,IND,0,0,2016,20151028
Rodney Stuckey,5,13,.385,0,1,.000,6,6,1.000,0,4,4,2,1,0,2,2,16,0,IND,0,0,2016,20151028
Jordan Hill,2,7,.286,0,0,0,4,6,.667,1,7,8,0,1,0,0,4,8,-2,IND,0,0,2016,20151028
Chase Budinger,0,4,.000,0,2,.000,0,0,0,0,2,2,1,0,0,0,1,0,-9,IND,0,0,2016,20151028
Lavoy Allen,1,2,.500,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,-2,IND,0,0,2016,20151028
Joe Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,IND,0,0,2016,20151028
DeMarre Carroll,5,14,.357,1,4,.250,3,6,.500,2,6,8,4,2,0,2,2,14,+7,TOR,1,1,2016,20151028
Kyle Lowry,8,17,.471,2,4,.500,5,6,.833,1,2,3,6,2,0,5,4,23,+8,TOR,1,1,2016,20151028
DeMar DeRozan,7,17,.412,1,2,.500,10,16,.625,0,5,5,6,2,0,2,2,25,0,TOR,1,1,2016,20151028
Jonas Valančiūnas,8,11,.727,0,0,0,5,6,.833,1,14,15,0,0,1,2,4,21,+8,TOR,1,1,2016,20151028
Luis Scola,0,0,0,0,0,0,0,0,0,2,6,8,0,1,0,4,1,0,+1,TOR,1,1,2016,20151028
Cory Joseph,1,4,.250,0,1,.000,1,2,.500,0,2,2,1,0,0,3,1,3,-3,TOR,1,1,2016,20151028
Patrick Patterson,3,7,.429,2,5,.400,0,0,0,0,4,4,1,1,0,2,0,8,+4,TOR,1,1,2016,20151028
Bismack Biyombo,3,6,.500,0,0,0,1,1,1.000,3,2,5,0,0,1,0,6,7,-1,TOR,1,1,2016,20151028
Terrence Ross,1,4,.250,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,4,5,+5,TOR,1,1,2016,20151028
James Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+6,TOR,1,1,2016,20151028
Luol Deng,7,12,0.583,3,5,0.6,2,2,1.0,1,5,6,2,4,0,1,3,19,29.0,MIA,0,1,2016,20160311
Dwyane Wade,3,15,0.2,0,0,0.0,3,4,0.75,2,5,7,5,0,2,2,0,9,2.0,MIA,0,1,2016,20160311
Goran Dragić,10,16,0.625,1,2,0.5,5,6,0.833,0,3,3,9,1,1,1,0,26,29.0,MIA,0,1,2016,20160311
Joe Johnson,5,10,0.5,2,3,0.667,3,4,0.75,1,2,3,2,4,0,3,2,15,1.0,MIA,0,1,2016,20160311
Amar'e Stoudemire,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,6,-2.0,MIA,0,1,2016,20160311
Justise Winslow,4,7,0.571,0,0,0.0,0,2,0.0,1,5,6,4,3,0,0,3,8,14.0,MIA,0,1,2016,20160311
Josh Richardson,9,12,0.75,4,6,0.667,0,0,0.0,1,1,2,4,1,0,0,3,22,13.0,MIA,0,1,2016,20160311
Hassan Whiteside,6,13,0.462,0,0,0.0,1,2,0.5,3,13,16,2,1,3,0,0,13,24.0,MIA,0,1,2016,20160311
Gerald Green,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,MIA,0,1,2016,20160311
Udonis Haslem,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,MIA,0,1,2016,20160311
Josh McRoberts,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,0,0.0,MIA,0,1,2016,20160311
Justin Holiday,6,15,.400,1,2,.500,1,1,1.000,2,2,4,1,2,2,2,2,14,0,CHI,1,0,2016,20160311
